fatal: CRLF would be replaced by LF,2014-04-15 03:21:01.565998
Google Maps API,2014-04-16 14:17:24.954083
Breakable Toy Architecture Feedback,2014-04-16 15:19:05.194113
FactoryGirl instances not persisted through test. Also questions on foundation and filtering,2014-04-18 14:14:09.586659
help testing devise / using factory girl,2014-04-09 17:23:28.915335
Resolving a show path error,2014-04-11 19:11:42.829086
Carrierwave not playing nicely with isotope.js ,2014-04-09 18:22:26.953467
Adding email ,2014-04-09 18:28:55.848574
Rubygem and Potentially Hackey Model,2014-04-11 19:52:02.454313
Capybara not filling in forms when testing,2014-04-14 21:28:33.717099
Migration error,2014-04-09 16:12:36.975737
Model generation,2014-04-09 19:37:08.016915
Second div disapears when screen gets smaller,2014-04-09 21:02:04.798145
strong params question,2014-04-14 23:49:34.571709
Image is only showing a portion of the full image,2014-04-11 20:31:29.272217
"Seeder not creating object, in pry I can manually walk through object creation",2014-04-16 14:35:07.228232
Help with Scope,2014-04-16 15:40:09.295503
Deciding on Charting/Graphing Gem,2014-04-16 16:00:40.561761
Setting Up Grid Layouts in Foundation for Sign In/Out/Up and Content,2014-04-09 18:48:06.747119
Strange*ss redirect after an ajax post request,2014-04-11 19:19:34.212718
Feedback on Breakable Toy,2014-04-14 23:58:04.092671
change an admin boolean to a role (string)?,2014-04-09 20:35:04.924314
Cryptic Error Message for Devise Routes,2014-04-09 19:55:00.611826
Help me with Lazy Loading!,2014-04-14 23:05:41.69935
Postgresql Isn't working,2014-04-16 14:41:11.768395
SecretKey question and carrier wave,2014-04-16 14:43:22.60536
breakable toy: ActiveRecord error ,2014-04-16 13:09:55.254128
Pushing to specific heroku app that I already have,2014-04-16 15:29:30.228033
undefined method model_name nil Class,2014-04-16 17:26:28.981604
Admin namespace error,2014-04-16 17:18:11.352832
Help me Sam,2014-04-16 15:41:39.198047
Same help request as the last,2014-04-16 17:45:50.924563
Still having issues with deploying to heroku,2014-04-23 19:30:48.575472
JavaScript match method not working,2014-04-12 15:22:31.37139
Creating objects with the proper associations using an input form,2014-04-10 12:52:36.950012
jquery-appended elements not showing up in browser,2014-04-12 18:46:13.332343
Creating objects with the proper associations using an input form,2014-04-10 13:44:55.071648
best way to render a form in a js map popup window,2014-04-09 21:51:09.450747
Not sure why an event listener isn't working,2014-04-15 15:32:45.471223
FontAWesome,2014-04-10 00:19:11.039492
"Failing test, pagination, worked previously",2014-04-10 14:55:07.984818
Creating a filter for my tables,2014-04-15 16:12:42.860154
Violating Not Null constraint,2014-04-10 15:39:45.940998
Devise Sign In help,2014-04-10 15:24:10.042005
Controller and Model Methods//Factory Girl Error,2014-04-10 15:32:05.346044
heroku problem,2014-04-10 17:28:00.678178
simple form error messages,2014-04-10 16:01:17.602275
"cannot use test DB, app thinks it's being used by another user",2014-04-10 17:33:11.277151
Devise Sign Up Configuration,2014-04-10 16:57:28.553484
Omniauth,2014-04-10 18:00:25.73541
Custom Routing & Cleaning Nav Bar,2014-04-10 16:40:14.172186
redirects after a failed 'post' for the child in nested resources,2014-04-10 18:53:37.509276
body background image using foundation,2014-04-18 15:27:06.833286
Treasure Hunter game keeps redirecting to index page,2014-04-13 00:13:39.285954
Nested resources,2014-04-15 01:03:16.660959
setting up user_edit path with devise ,2014-04-10 19:19:08.59362
Scraping & Advice,2014-04-15 15:58:59.453798
Devise migration,2014-04-10 19:31:43.833266
Using Select_Tag to redirect to show page,2014-04-10 19:30:58.660853
Devise Issue,2014-04-10 19:43:36.31435
simple form date element one line formated,2014-04-15 17:29:31.496846
Devise User application controller sanitation,2014-04-10 20:01:09.838599
Omniauth params issues,2014-04-10 19:26:07.266493
AJAX,2014-04-15 17:41:05.206583
Foundation and buttons,2014-04-15 17:53:24.535433
simple ajax calls in sinatra app,2014-04-15 18:10:29.158965
Carrier Wave and HttParty,2014-04-15 18:01:06.385718
JQuery,2014-04-15 17:20:56.923926
Associating a template with a campaign ,2014-04-15 18:20:24.306059
rails aggregate count query,2014-04-15 18:52:40.302628
Rescue Mission,2014-06-16 13:05:42.753292
Schema: can't drop DB,2014-04-10 18:49:38.323537
GitHub,2014-04-13 21:34:46.92301
Properly creating Image model in FactoryGirl,2014-04-14 12:21:43.703101
f.association using two columns,2014-04-10 19:28:44.141022
making json ,2014-04-10 19:29:21.856311
Having issues creating a comment. ,2014-04-10 19:20:30.815905
Join table model/controller requirement,2014-04-10 19:36:25.718376
correct carrierwave setup,2014-04-10 19:54:17.859809
routing and authentication for welcome,2014-04-10 20:25:25.439852
Seeders,2014-04-15 15:01:52.483042
breakable toy - doing stuff with associated models broke the delete action,2014-04-15 14:45:39.432867
Heroku Billing/DB questions,2014-04-15 15:04:01.240123
Database design and querying,2014-04-15 15:04:13.112936
Carrier Wave and HttParty,2014-04-15 15:14:48.232897
Naming Convention Error,2014-04-15 17:34:32.85053
switching DB in heroku,2014-04-15 17:29:40.63162
how to skip call back for create action,2014-04-15 15:21:27.156266
Database relationships,2014-04-15 18:20:16.127819
controller error,2014-04-15 18:00:10.007827
more ajax,2014-04-15 18:51:50.630398
Reading a hash in javascript as an object,2014-06-09 16:58:59.191921
ActiveRecord Pluralization Question,2014-04-10 19:12:25.713232
Belongs Has_Many,2014-04-11 13:59:34.66987
"rspec gets stuck on one test, needs to be aborted",2014-04-11 13:10:10.443
CRUD operations and setting foreign keys,2014-04-10 19:47:26.348955
Overriding Devise to allow for Login from External Device,2014-04-11 14:36:31.256462
crazy Controller,2014-04-10 19:57:30.585316
Null constraints not constraining object creation,2014-04-14 11:36:39.56936
Breakable Toy's... somewhat broke,2014-04-14 12:24:29.699579
nested resources problem,2014-04-15 18:50:38.930465
Has many through association,2014-04-15 19:22:44.991264
Capybara can't find an element,2014-04-15 19:09:51.67585
Seeder objects not being created based on validation,2014-04-15 19:47:11.136871
Seed.rb,2014-04-15 22:11:37.976965
Ransack Gem help,2014-04-15 19:00:33.329529
Javascript and Capybara,2014-04-16 12:56:46.308555
To Nest Or Not to Nest? That is the question,2014-04-16 17:31:41.053564
Jquery with foundation,2014-04-16 17:11:29.653945
Controller/ Form submission issues,2014-04-16 18:04:33.296318
Polymorphic Associations,2014-04-15 17:20:48.266118
Configuration Problem with Gem,2014-04-18 17:59:26.571488
Ambiguous Error  >> Data not persisting,2014-04-15 17:36:47.086898
Getting lost in Relationships,2014-04-15 18:06:43.046287
check boxes - destroying multiple records at a time,2014-04-18 19:19:09.44952
Git error,2014-04-15 18:08:33.384233
Center a Div vertically and Horizontally in a Div,2014-04-18 18:54:46.071292
Moving some Javascript to js folder and Problems with Omniauth in production,2014-04-22 01:12:10.783388
Help installing jquery,2014-04-15 20:02:18.913583
Combining index/new methods?,2014-04-15 19:02:41.131331
View is displaying object's memory address,2014-04-16 00:04:51.305046
Need help with organizing divs,2014-04-23 12:46:10.077782
Depreciation warnings and using capybara without labels,2014-04-23 15:07:25.434406
Help Submitting new table,2014-04-16 17:22:02.488744
control flow debugging,2014-04-16 17:41:32.376956
Image processing,2014-06-09 16:45:43.275041
group project: which version of the code I might proceed with a new feature,2014-04-18 18:01:21.669963
Capybara attach_file locator,2014-04-16 18:09:15.681309
I think I made nested routes where I shouldn't have....,2014-04-16 18:13:30.392031
Accidentally uploaded env etc. to git...emergency,2014-04-16 18:47:44.954977
S3/fog/carrierwave,2014-04-22 14:48:03.560804
Google JS Charts Not Loading when moved to JS folder,2014-04-22 13:10:40.210132
voting ajax isn't working again,2014-04-16 18:53:00.491964
routing to non CRUD related actions,2014-04-22 17:51:52.797446
Querying Nested Associations,2014-04-23 12:17:17.100031
ERROR WITH: Redirect_to product_path(@vote.review.product),2014-04-22 19:49:04.916675
Having two forms on one page,2014-04-23 13:07:36.918894
geocoding gem - not able to get distance to show up in search results,2014-04-23 14:16:21.239274
test driving search method creation,2014-04-22 21:47:55.857105
error on resetting db,2014-04-23 15:28:56.036042
Getting two tests to pass,2014-04-23 15:15:42.738834
font awesome rating not working in production,2014-04-24 20:10:32.83916
Adding User Authentication Sinatra,2014-06-12 15:12:03.894558
Broke my breakable toy!,2014-04-16 18:10:10.121461
Help with Vote Params,2014-04-18 15:42:04.535411
CSS HELP! Styling and centering <3,2014-04-18 18:14:47.172713
"Ajax, Breakable Toy Controller",2014-04-22 14:59:48.856289
background image and css routing when dealing with multiple stylesheets,2014-04-22 17:19:55.955536
jquery/css help,2014-04-22 17:33:58.408832
State of the Union for MusikFish,2014-04-22 16:42:41.342863
Showing a view within a view,2014-04-22 13:41:48.479336
Issues to MVP in Breakable Toy,2014-04-22 16:12:00.605305
"One chart not being positioned correctly in production, while everything else is fine",2014-04-22 18:16:41.994658
custom routes for instances of a model,2014-04-22 19:26:22.09218
rake routes blowing up,2014-04-22 19:33:46.119525
Using sidekiq,2014-04-22 21:17:55.787839
Trying to get user image to appear next to a post.,2014-04-23 14:52:50.437472
Foundation help,2014-04-23 14:10:54.385667
Scrolling Foundation Dropdown Menu,2014-04-23 15:19:12.865304
PARSING JSON,2014-04-23 16:05:54.170607
Delete a list of hashes from a hash,2014-04-23 15:28:15.265057
Creating a new route,2014-04-16 19:53:04.214227
Issue with Capyvera,2014-06-19 14:00:34.690885
question on data formatting ,2014-04-16 19:08:16.373141
Question on Altering Tables once created,2014-05-27 18:43:53.730099
Omniauth and Devise,2014-04-16 18:58:16.110856
ajax call for a form ,2014-04-16 19:09:33.814551
hello world,2014-05-27 20:00:33.291749
Carry my Wave,2014-04-16 19:00:16.718546
"Merge conflict in schema, scared for puppies!!!!",2014-04-16 19:43:02.610496
Adding thumbnail image to nav bar,2014-04-22 15:17:30.097339
FactoryGirl and self-join,2014-04-16 21:20:00.501032
Terminal and path issues,2014-04-16 19:53:17.717016
associating carrierwave image object in FactoryGirl,2014-04-22 15:57:01.944999
File Size Limit on Carrierwave,2014-04-16 22:10:55.117765
Methods that auto-execute for a model?,2014-04-22 15:53:29.874692
"Invalid CSS after ""@media "": expected media query (e.g. print, screen, print and screen)",2014-04-22 15:42:16.010772
Handling edge case regarding selecting date range,2014-04-22 14:55:06.98124
Sidekiq Twilio Redis 'undefined method `strip' for nil:NilClass',2014-04-22 18:17:20.156558
Sidekiq gem,2014-04-22 18:17:45.613791
Three.js,2014-04-22 18:23:38.568035
custom devise routing,2014-04-22 19:03:15.256254
Kaminari not paginating correctly,2014-04-22 19:50:34.58827
Styling navbar to fix to top with off canvas foundation & advice,2014-04-23 17:41:30.315144
JQuery functions and Basic Syntax and Controller Question,2014-04-24 19:48:33.64284
Foundation Button Styling,2014-04-17 18:09:39.306239
Terminal and path issues,2014-04-16 19:53:17.716381
Error Message breakdown - Quite complex,2014-04-17 16:51:08.98646
Moving some Javascript to js folder and Problems with OAuth in production,2014-04-22 00:49:42.255231
Controller logic and Foundation Icon,2014-04-22 19:18:00.818167
Sidetiq,2014-04-22 23:19:17.776196
Splitting serialized data in AJAX call,2014-04-23 00:20:27.651793
Creating 'events' in Fullcalendar,2014-04-22 21:42:36.08401
sidekiq/tiq same issue. ,2014-04-23 15:42:46.415416
"AWS, images not showing up or being added to bucket",2014-04-23 17:46:17.140308
Deploying to Heroku,2014-04-23 16:04:53.801886
activerecord query comparing input params vs database numeric value,2014-04-23 18:19:50.637282
Simple Form,2014-04-23 17:13:26.783639
Css For one chart in production will not work ,2014-04-23 17:04:14.24154
Last minute models and background jobs,2014-04-24 13:35:01.651964
Seating Chart Is Getting Reordered,2014-04-25 15:36:45.533526
Really weird SQL errors,2014-05-27 15:32:47.414732
Heroku authenticity...,2014-04-23 18:42:17.940883
Cannot get back into movies database,2014-05-27 17:17:22.958658
"Why isn't recipes data stored in 3 tables instead of 2, given n-n relationship?",2014-05-27 17:22:52.739945
Joining Data,2014-05-27 18:05:28.042701
Cash register,2014-08-12 19:57:43.845231
sql,2014-05-27 18:53:53.711569
How should I start to blackjack challenge?,2014-08-12 20:38:22.322473
Incrementing values in Redis,2014-05-27 20:32:14.37254
Referencing IDs from other tables,2014-05-27 21:41:02.312974
No method error calling .class on an array,2014-05-30 15:32:07.695552
Heroku,2014-05-30 17:26:26.133536
XML parsing,2014-05-30 16:36:43.547333
Clarification on redirect vs erb :file_name in Sinatra,2014-05-30 18:47:29.206433
Lunar kitchen,2014-06-05 19:00:23.007195
JQuery defaulting to wrong state.,2014-04-23 20:03:57.06575
help me refactor my code,2014-04-23 19:31:08.946939
Error Messages and Default Images,2014-04-23 20:47:30.289834
Badges,2014-07-18 19:51:16.616804
Installing Ruby,2014-04-21 19:02:58.550612
Display items by date,2014-04-23 19:54:49.152036
Specifying foreign keys when creating a table - Recipe DB,2014-05-27 16:08:57.479517
tv shows,2014-06-16 20:53:50.262526
Leaderboard,2014-05-27 17:17:23.56008
help with handling errors from Net::HTTP in sinatra shorturls app,2014-05-27 17:46:51.673412
Table structure in database exercise,2014-05-27 17:55:12.331415
Displaying db information accessed via ruby,2014-05-27 20:56:07.936517
SQL,2014-05-27 21:47:24.236172
Give error message and render page with previous details,2014-05-30 15:34:54.7574
Slacker news comment posting,2014-05-30 17:52:42.323681
Flash Messages in rails app,2014-06-19 14:24:45.759899
Deleting linked column from 2 tables with 1 statement,2014-05-27 20:10:19.605476
How to change a column from not null to null after adding data to a table.,2014-05-27 20:41:15.857118
aws,2014-04-24 14:38:50.671282
Filtering in Controller,2014-04-24 14:16:59.514269
PostgreSQL,2014-05-27 21:31:47.935058
Profile Model Advice,2014-04-24 13:44:29.51067
Comet,2014-05-27 21:42:45.63888
heroku deployment errors,2014-04-24 15:46:33.897914
Error related to location and posting on map interface when not first user?,2014-04-24 15:14:27.898216
postgres with heroku,2014-05-30 15:36:45.892047
postgres with heroku,2014-05-30 15:37:13.592822
Getting PG::InvalidTextRepresentation,2014-05-30 17:31:04.919993
Common Words Comet,2014-05-30 18:28:29.779815
Query Structuring,2014-05-30 17:45:50.018337
.each on arrays using two variables,2014-05-30 18:58:48.084547
Lunar kitchen,2014-06-05 18:59:33.717049
Bank Accounts,2014-06-06 19:45:30.457583
PSQL Unique Index and EPOCH,2014-06-09 13:31:21.263608
DB connecting tables,2014-06-10 17:58:07.86775
Foundation Help,2014-04-24 15:52:40.197307
"PostgreSQL - For a given row, adding multiple values to a column ",2014-05-28 13:13:19.177848
messaging system in app,2014-04-24 16:58:45.381088
Keeping previous information after re-rendering page,2014-05-30 18:19:11.685558
