id,title,year,synopsis,rating,genre,studio
1694,The Running Man,1987,,61,Drama,Vestron Video
1695,King Kong,1933,,98,Action & Adventure,RKO Pictures
1696,Godzilla,1998,,25,Action & Adventure,Sony Pictures Home Entertainment
1697,Mighty Joe Young,1998,,52,Drama,Buena Vista
1698,The Wedding Date,2005,,10,Drama,Universal Pictures
1700,Say Anything...,1989,,98,Drama,20th Century Fox Film Corporat
1701,Thursday,1998,,33,Mystery & Suspense,Universal Pictures
1702,Natural Born Killers,1994,,48,Drama,Warner Bros. Pictures
1703,The Faculty,1998,,53,Science Fiction & Fantasy,Miramax
1705,Teeth,2007,,79,Documentary,Roadside Attractions
1706,The Craft,1996,,50,Drama,Sony Pictures Home Entertainment
1707,Strange Days,1995,,63,Drama,Twentieth Century Fox Home Entertainment
1708,The Mist,2007,,73,Horror,The Weinstein Company
1709,The Road,2009,,75,Drama,The Weinstein Co./Dimension
1710,Moon,2009,,89,Mystery & Suspense,Sony Pictures Classics
1711,Gwoemul (The Host),2006,,93,Drama,Magnolia Pictures
1712,Sunshine,2007,,75,Drama,Fox Searchlight Pictures
1713,Terminator Salvation,2009,,33,Drama,Warner Bros. Pictures
1743,Frankie and Alice,2010,"FRANKIE & ALICE is a moving psychological drama based on the harrowing true story of Frankie Murdoch (Halle Berry), a woman suffering with multiple personality disorder in early 1970s Los Angeles. Directed by Geoffrey Sax, and shot by by Newton Thomas Sigel (Valkyrie, X-Men, Confessions Of A Dangerous Mind, The Usual Suspects), the film also stars Stellan Skarsgard (upcoming The Girl With The Dragon Tattoo), Phylicia Rashad (For Colored Girls) and Chandra Wilson (""Grey's Anatomy""). -- (C) Official Site",14,Mystery & Suspense,Lionsgate
1745,Liam,2000,,70,Art House & International,Lions Gate Films
1962,Amores Perros,2000,,92,Art House & International,Lions Gate Films
1963,Point Break,1991,,68,Mystery & Suspense,Twentieth Century Fox Home Entertainment
2055,The Baxter,2005,,32,Comedy,IFC Films
2056,Monty Python and the Holy Grail,1974,,97,Comedy,Almi Cinema 5
2057,The Man Who Cried,2000,,35,Drama,Universal Focus
1714,Ramona and Beezus,2010,"The adventures of young Ramona Quimby (newcomer Joey King) and her big sister Beezus (Selena Gomez) come to life in this all new film based on the best-selling books (over 30 million...and counting) by Beverly Cleary. Ramona's vivid imagination, boundless energy, and accident-prone antics keep everyone she meets on their toes. But her irrepressible sense of fun, adventure and mischief come in handy when she puts her mind to helping save her family's home. John Corbett (My Big Fat Greek Wedding) and Bridget Moynahan (I, Robot) also star as Ramona and Beezus' parents, Robert and Dorothy Quimby, while Ginnifer Goodwin (He's Just Not That Into You) portrays the girls' Aunt Bea, opposite Josh Duhamel (Transformers) as Bea's former flame, Hobart. Sandra Oh (Grey's Anatomy) plays Ramona's third grade teacher, Mrs. Meacham. Elizabeth Allen (Aquamarine) directs from a screenplay by Laurie Craig and Nick Pustay. Denise Di Novi and Alison Greenspan produce for Fox 2000 Pictures and Walden Media. The cinematographer is John Bailey, ASC; Brent Thomas is the production designer; and Jane Moran is the editor. Co-producer is Brad Van Arragon. Music is by Mark Mothersbaugh, and the music supervisor is Julia Michels. -- (C) 20th Century Fox",70,Comedy,20th Century Fox
1715,Holes,2003,,77,Action & Adventure,Buena Vista Pictures
1716,Hoot,2006,,26,Drama,New Line Cinema
1717,Unaccompanied Minors,2006,,31,Comedy,Warner Bros.
1718,The Little Rascals,1994,,27,Comedy,MCA Universal Home Video
1719,Flipped,2010,"When second-graders Bryce and Juli first meet, Juli knows it's love. Bryce isn't so sure. Beginning that day, and for the next six years, young Bryce (Callan McAuliffe) does everything he can to keep his outspoken wannabe girlfriend at arm's length...which isn't easy since they go to the same school and live across the street from each other. Smart, dreamy, independent and willing to stand up for what she believes in, Juli (Madeline Carroll) is different from anyone else he knows and, frankly, it's a little overwhelming. What's a guy supposed to do when a girl tells him his hair smells like watermelon or wants him to sit in a tree for the spectacular view? There's just no telling what Juli will do next, and Bryce is one guy who'd rather be safe than sorry. Though disappointed by Bryce's unwillingness to see things her way, or even to see the things in life she finds most meaningful, Juli continues to give her potential dreamboat the benefit of the doubt. Until those doubts stack up so high that she finally thinks maybe she was wrong about him. It's just about the same time Bryce starts to think maybe he was wrong about her, too. But is he too late? The coming-of-age romantic comedy ""Flipped,"" from director Rob Reiner, takes Bryce and Juli from Grade School to Junior High, through triumph and disaster, family drama and first love, as they make the discoveries that will define who they are--and who they are to each other. -- (C) Warner Bros.",56,Drama,Warner Bros. Pictures
1721,Harriet the Spy,1996,,48,Action & Adventure,Paramount Pictures
1722,Judy Moody and the NOT Bummer Summer,2011,"The film chronicles Judy Moody's (Jordana Beatty) adventures in which she sets out to have the most thrilling summer of her life with the help of her little brother Stink (Parris Mosteller) and fun-loving Aunt Opal (Heather Graham). The script, penned by Kathy Waugh (Peep and the Big Wide World) and Megan McDonald, is based on the characters in McDonald's popular children's book series, illustrated by Peter H. Reynolds and published by Candlewick Press. -- (C) Relativity",19,Comedy,Relativity Media
1723,Fred: The Movie,2010,"YouTube sensation Fred makes his feature film debut with this frantic comedy that finds the motor-mouthed suburbanite competing against his underhanded neighborhood rival Kevin (Jake Weary) for the affections of their pretty classmate Judy (Pixie Lott). ~ Jason Buchanan, Rovi",0,Television,Lionsgate
1780,Party Monster,2003,,29,Mystery & Suspense,Strand Releasing
1781,Cruel Intentions 2,2000,,18,Drama,Sony Pictures Home Entertainment
1817,The Santa Clause 3: The Escape Clause,2006,,15,Comedy,Buena Vista
1818,The Perfect Holiday,2007,,16,Kids & Family,Yari Film Group
1819,Santa Claus - The Movie,1985,,17,Science Fiction & Fantasy,TriStar Pictures
1820,Deck the Halls,2006,,6,Comedy,20th Century Fox
1821,Four Christmases,2008,,25,Comedy,New Line Cinema
1724,Leaves of Grass,2010,"An Ivy League classics professor becomes mixed up in his lawless identical twin's drug dealings after receiving word that his brother has been murdered, and returning to Oklahoma to discover he's been hoodwinked. To say that Bill Kincaid (Edward Norton) is ashamed of his upbringing is an understatement at best. Turning his back on his working-class parents and working diligently to erase any traces of his Southern accent, Bill develops a reputation as a true scholar dedicated to excellence and philosophical exploration. His brother, Brady (also Norton), on the other hand, grows weed. Arriving home to find Brady very much alive, Bill winds up mending bridges with their capricious mother, Daisy (Susan Sarandon), and reluctantly agrees to help his brother out of a tight jam involving notorious drug kingpin Pug Rothbaum (Richard Dreyfuss), who might just send both siblings to an early grave. Meanwhile, Bill can't help noticing that free-spirited poet Janet (Keri Russell) has somehow managed to find true happiness in the most unlikely surroundings. ~ Jason Buchanan, Rovi",61,Drama,First Look Studios
1725,Jerry Maguire,1996,,85,Drama,TriStar Pictures
1726,Eagle vs. Shark,2007,,54,Comedy,Miramax Films
1727,Everybody's Fine,2009,,46,Drama,Miramax
1728,S. Darko: A Donnie Darko Tale,2009,,0,Drama,20th Century Fox
1729,The Illustrated Man,1969,,42,Classics,Warner Bros. Pictures
1730,The Quiet Earth,1985,,63,Drama,Anchor Bay Entertainment
1731,Blue Velvet,1986,,92,Mystery & Suspense,MGM
1733,Lost Highway,1997,,59,Drama,Universal Pictures
1734,Inland Empire,2006,,72,Drama,Absurda Inc.
1735,The Krays,1990,,85,Drama,Sony Pictures Home Entertainment
1736,The Way Back,2010,"Directed by six-time Academy Award (R) nominee Peter Weir, THE WAY BACK is an epic story of survival, solidarity and indomitable human will. Shot in Bulgaria, Morocco and India, the film stars Jim Sturgess (Across the Universe, The Other Boleyn Girl), Ed Harris (Appaloosa) and Colin Farrell (In Bruges) as prisoners of a Soviet Union labor camp, who, along with four others, flee their Siberian Gulag and begin a treacherous journey across thousands of miles of hostile terrain. Academy Award (R) nominee Saoirse Ronan (Atonement, The Lovely Bones) and Mark Strong (Body of Lies, RocknRolla) co-star. Written by Weir and Keith Clarke, the film is Peter's first since 2003's Master and Commander: The Far Side of the World. It is inspired by the acclaimed book The Long Walk: The True Story of a Trek to Freedom, as well as first-person accounts and anecdotes as told to, and researched by Weir and executive producer Clarke. Produced by Joni Levin, Peter Weir, Duncan Henderson (Master and Commander: The Far Side of the World) and Nigel Sinclair (Terminator 3: Salvation), THE WAY BACK is an Exclusive Media Group, National Geographic Entertainment and ImageNation Abu Dhabi presentation and an Exclusive Films production. Keith Clarke, John Ptak, Guy East, Simon Oakes, Tobin Armbrust, Jake Eberts, Edward Borgerding, Mohamed Khalaf, Adam Leipzig, Scott Rudin and Jonathan Schwartz are Executive Producers. The film's Co-Producer is Roee Sharon Peled and Co-Executive Producer is Alex Brunner. Weir has assembled an accomplished group of filmmakers with whom he has previously collaborated, including Academy Award (R) winning Director of Photography Russell Boyd (Master and Commander, The Year of Living Dangerously, Gallipoli), Film Editor Lee Smith (Master and Commander, as well as The Dark Knight, for which he received an Academy Award (R) nomination), Production Designer John Stoddart (Fearless, The Mosquito Coast) and Costume Designer Wendy Stites, Oscar (R) nominated for Master and Commander and with credits on nine Weir films. -- (C) New Market Films",75,Drama,Newmarket Films LLC
1737,Hard Candy,2005,,68,Drama,Lions Gate Films
1738,Hideaway,1995,,15,Drama,Sony Pictures Home Entertainment
1739,Kids,1995,,49,Drama,Shining Excalibur Pictures
1740,Woman Thou Art Loosed,2004,,50,Drama,Magnolia Pictures
1741,Waiting to Exhale,1995,,52,Drama,Twentieth Century Fox Home Entertainment
1798,The Hot Chick,2002,,21,Science Fiction & Fantasy,Buena Vista Distribution Compa
1799,I Spit on Your Grave (Day of the Woman),1977,,55,Drama,Anchor Bay Entertainment
1800,Martyrs,2008,,55,Drama,Bir Film
1801,Pirate Radio (The Boat That Rocked),2009,,60,Drama,Focus Features
1747,Like Dandelion Dust,2010,"Academy Award winner Mira Sorvino and Barry Pepper star in My Date with Drew director Jon Gunn's heart-wrenching tale of a recently released ex-con who uses a legal loophole to locate his son, who was adopted by an upper-crust family shortly after his father was incarcerated. When Rip Porter (Pepper) went to prison, his wife, Wendy (Sorvino), couldn't handle the responsibilities of being a single parent. Wanting the best for her newborn son, Joey, she put the boy up for adoption. Adopted by Jack (Cole Hauser) and Molly Campbell (Kate Levering), Joey now enjoys an idyllic life with his new parents in a small town just outside of West Palm Beach, FL. Then, one day, Jack and Molly receive a troubling phone call from the social worker who assisted with the adoption: Rip has just been released from prison, and he's eager to start a new life with his wife Wendy and son Joey (Maxwell Perry Cotton). A judge has just issued a ruling stating that the Campbells have no choice but to return Joey to his biological parents -- but what if Jack and Molly were simply to disappear with Joey, like dandelion dust, never to be seen again? The film is adapted from the best-selling novel by Karen Kingsbury. ~ Jason Buchanan, Rovi",86,Drama,Blue Collar Releasing
1748,Aberdeen,2000,,87,Drama,First Run Features
